"","symbol","date","open","high","low","close","volume","adjusted"
"807","SPY",2016-03-16,201.600006103516,203.820007324219,201.550003051758,203.339996337891,129303200,176.051849365234
"808","SPY",2016-03-17,203.240005493164,205.229995727539,202.770004272461,204.630004882812,134278500,177.168762207031
"809","SPY",2016-03-18,204.169998168945,204.779998779297,203.800003051758,204.380004882812,138372400,177.864974975586
"810","SPY",2016-03-21,204.070007324219,204.940002441406,203.800003051758,204.669998168945,72926700,178.117324829102
"811","SPY",2016-03-22,203.759994506836,205.229995727539,203.570007324219,204.559997558594,97471900,178.021575927734
"812","SPY",2016-03-23,204.110000610352,204.330001831055,203.009994506836,203.210006713867,81052500,176.846740722656
"813","SPY",2016-03-24,202,203.160003662109,201.740005493164,203.119995117188,84360900,176.76838684082
"814","SPY",2016-03-28,203.610000610352,203.860000610352,202.710006713867,203.240005493164,62408200,176.872833251953
"815","SPY",2016-03-29,202.759994506836,205.25,202.399993896484,205.119995117188,92922900,178.508987426758
"816","SPY",2016-03-30,206.300003051758,206.869995117188,205.589996337891,206.020004272461,86365300,179.292190551758
"817","SPY",2016-03-31,205.910003662109,206.410003662109,205.330001831055,205.520004272461,94584100,178.857009887695
"818","SPY",2016-04-01,204.350006103516,207.139999389648,203.979995727539,206.919998168945,114423500,180.075439453125
"819","SPY",2016-04-04,206.830001831055,207.070007324219,205.889999389648,206.25,63497000,179.492324829102
"820","SPY",2016-04-05,204.669998168945,206.259994506836,203.889999389648,204.190002441406,99662200,177.699615478516
"821","SPY",2016-04-06,204.190002441406,206.490005493164,203.979995727539,206.419998168945,91839800,179.640289306641
"822","SPY",2016-04-07,205.139999389648,205.559997558594,203.089996337891,203.949996948242,113859000,177.490707397461
"823","SPY",2016-04-08,205.339996337891,205.850006103516,203.869995117188,204.5,95040600,177.969329833984
"824","SPY",2016-04-11,205.25,206.070007324219,203.910003662109,204.020004272461,83757500,177.551635742188
"825","SPY",2016-04-12,204.220001220703,206.25,203.699996948242,205.919998168945,115350600,179.205139160156
"826","SPY",2016-04-13,207,208.100006103516,206.839996337891,208,96336400,181.01530456543
"827","SPY",2016-04-14,208.070007324219,208.600006103516,207.600006103516,208.009994506836,65212900,181.024032592773
"828","SPY",2016-04-15,208.009994506836,208.169998168945,207.399993896484,207.779998779297,75761600,180.823867797852
"829","SPY",2016-04-18,207.779998779297,209.279998779297,207,209.240005493164,82531000,182.094436645508
"830","SPY",2016-04-19,209.740005493164,210.199996948242,208.940002441406,209.899993896484,88316100,182.668807983398
"831","SPY",2016-04-20,209.949996948242,210.919998168945,209.389999389648,210.100006103516,81100300,182.842895507812
"832","SPY",2016-04-21,210.119995117188,210.25,208.649993896484,208.970001220703,85695000,181.859420776367
"833","SPY",2016-04-22,208.550003051758,209.289993286133,207.910003662109,208.970001220703,99251700,181.859420776367
"834","SPY",2016-04-25,208.259994506836,208.660003662109,207.539993286133,208.610000610352,66166500,181.546203613281
"835","SPY",2016-04-26,209.039993286133,209.520004272461,208.360000610352,208.919998168945,75864200,181.815963745117
"836","SPY",2016-04-27,208.470001220703,209.809997558594,208.050003051758,209.350006103516,77329400,182.190170288086
"837","SPY",2016-04-28,208.460006713867,209.759994506836,206.960006713867,207.449996948242,97216200,180.536605834961
"838","SPY",2016-04-29,206.720001220703,207.130004882812,205.029998779297,206.330001831055,142424100,179.561965942383
"839","SPY",2016-05-02,206.919998168945,208.179992675781,206.410003662109,207.970001220703,62188000,180.989181518555
"840","SPY",2016-05-03,206.520004272461,206.800003051758,205.279998779297,206.160003662109,106422100,179.414016723633
"841","SPY",2016-05-04,204.990005493164,205.850006103516,204.419998168945,205.009994506836,92243800,178.413269042969
"842","SPY",2016-05-05,205.559997558594,205.979995727539,204.470001220703,204.970001220703,67619200,178.378402709961
"843","SPY",2016-05-06,204.059997558594,205.770004272461,203.880004882812,205.720001220703,89315000,179.03108215332
"844","SPY",2016-05-09,205.570007324219,206.399993896484,205.360000610352,205.889999389648,74374900,179.179077148438
"845","SPY",2016-05-10,206.720001220703,208.470001220703,206.639999389648,208.449996948242,77472200,181.406967163086
"846","SPY",2016-05-11,207.910003662109,208.539993286133,206.5,206.5,81727000,179.709899902344
"847","SPY",2016-05-12,207.289993286133,207.490005493164,205.369995117188,206.559997558594,89586300,179.762115478516
"848","SPY",2016-05-13,206.210006713867,206.860000610352,204.380004882812,204.759994506836,96474600,178.195724487305
"849","SPY",2016-05-16,204.960006713867,207.339996337891,204.889999389648,206.779998779297,77486800,179.953567504883
"850","SPY",2016-05-17,206.460006713867,206.800003051758,204.229995727539,204.850006103516,114924900,178.274002075195
"851","SPY",2016-05-18,204.440002441406,206.300003051758,203.630004882812,204.910003662109,120062100,178.326171875
"852","SPY",2016-05-19,204.059997558594,204.539993286133,202.779998779297,204.199996948242,115430500,177.708312988281
"853","SPY",2016-05-20,204.919998168945,206.100006103516,204.860000610352,205.490005493164,104990400,178.830932617188
"854","SPY",2016-05-23,205.509994506836,205.839996337891,204.990005493164,205.210006713867,58682600,178.587310791016
"855","SPY",2016-05-24,206.169998168945,208.240005493164,206.139999389648,207.869995117188,93537800,180.902191162109
"856","SPY",2016-05-25,208.669998168945,209.770004272461,207.869995117188,209.279998779297,76621400,182.129257202148
"857","SPY",2016-05-26,209.440002441406,209.710006713867,208.970001220703,209.339996337891,55280700,182.181488037109
"858","SPY",2016-05-27,209.529998779297,210.25,209.470001220703,210.240005493164,64211200,182.964706420898
"859","SPY",2016-05-31,210.559997558594,210.690002441406,209.179992675781,209.839996337891,109879400,182.616638183594
"860","SPY",2016-06-01,209.119995117188,210.479995727539,208.889999389648,210.270004272461,69936200,182.990844726562
"861","SPY",2016-06-02,209.800003051758,210.929992675781,209.240005493164,210.910003662109,63044700,183.547790527344
"862","SPY",2016-06-03,210.25,210.690002441406,208.860000610352,210.279998779297,101757100,182.99951171875
"863","SPY",2016-06-06,210.699996948242,211.770004272461,210.509994506836,211.350006103516,64887000,183.930709838867
"864","SPY",2016-06-07,211.529998779297,212.339996337891,211.5,211.679992675781,60974800,184.217895507812
"865","SPY",2016-06-08,211.839996337891,212.520004272461,211.690002441406,212.369995117188,66170900,184.818374633789
"866","SPY",2016-06-09,211.509994506836,212.220001220703,211.190002441406,212.080001831055,73786900,184.565979003906
"867","SPY",2016-06-10,210.460006713867,210.860000610352,209.429992675781,210.070007324219,113829200,182.816787719727
"868","SPY",2016-06-13,209.360000610352,210.369995117188,208.350006103516,208.449996948242,117751200,181.406967163086
"869","SPY",2016-06-14,208,208.740005493164,206.919998168945,208.039993286133,125059300,181.050140380859
"870","SPY",2016-06-15,208.039993286133,209.360000610352,207.529998779297,207.75,109124500,180.797760009766
"871","SPY",2016-06-16,207.75,208.570007324219,205.589996337891,208.369995117188,149533100,181.337310791016
"872","SPY",2016-06-17,207.169998168945,207.199996948242,205.75,206.520004272461,117055700,180.661956787109
"873","SPY",2016-06-20,208.820007324219,209.610000610352,207.75,207.850006103516,82789600,181.825454711914
"874","SPY",2016-06-21,208.300003051758,208.919998168945,207.779998779297,208.440002441406,72461700,182.341583251953
"875","SPY",2016-06-22,208.649993896484,209.5,207.929992675781,208.100006103516,95560500,182.04411315918
"876","SPY",2016-06-23,209.809997558594,210.869995117188,209.270004272461,210.809997558594,102731400,184.414825439453
"877","SPY",2016-06-24,203.630004882812,210.850006103516,202.720001220703,203.240005493164,333444400,177.79264831543
"878","SPY",2016-06-27,201.589996337891,201.600006103516,198.649993896484,199.600006103516,230775800,174.608413696289
"879","SPY",2016-06-28,201.479995727539,203.229995727539,201.119995117188,203.199996948242,159382400,177.757629394531
"880","SPY",2016-06-29,204.839996337891,206.929992675781,204.720001220703,206.660003662109,137328600,180.784439086914
"881","SPY",2016-06-30,207.210006713867,209.539993286133,206.559997558594,209.479995727539,165021900,183.251373291016
"882","SPY",2016-07-01,209.479995727539,210.490005493164,209.289993286133,209.919998168945,106055300,183.636245727539
"883","SPY",2016-07-05,208.949996948242,209.080001831055,207.710006713867,208.410003662109,109803700,182.315322875977
"884","SPY",2016-07-06,207.830001831055,209.800003051758,207.059997558594,209.660003662109,96021500,183.408813476562
"885","SPY",2016-07-07,209.869995117188,210.649993896484,208.630004882812,209.529998779297,85593800,183.295135498047
"886","SPY",2016-07-08,211.050003051758,212.940002441406,210.779998779297,212.649993896484,133971000,186.024444580078
"887","SPY",2016-07-11,213.190002441406,214.070007324219,212.949996948242,213.399993896484,73633900,186.680526733398
"888","SPY",2016-07-12,214.529998779297,215.300003051758,213.429992675781,214.949996948242,101275600,188.03645324707
"889","SPY",2016-07-13,215.440002441406,215.449996948242,214.350006103516,214.919998168945,87324100,188.010192871094
"890","SPY",2016-07-14,216.399993896484,216.669998168945,215.660003662109,216.119995117188,91230900,189.059997558594
"891","SPY",2016-07-15,216.779998779297,217.009994506836,215.309997558594,215.830001831055,107155400,188.806274414062
"892","SPY",2016-07-18,215.970001220703,216.600006103516,215.669998168945,216.410003662109,58725900,189.313690185547
"893","SPY",2016-07-19,215.919998168945,216.229995727539,215.630004882812,216.190002441406,54345700,189.121200561523
"894","SPY",2016-07-20,216.190002441406,217.369995117188,216.190002441406,217.089996337891,58159500,189.90852355957
"895","SPY",2016-07-21,216.960006713867,217.220001220703,215.75,216.270004272461,67777300,189.191177368164
"896","SPY",2016-07-22,216.410003662109,217.300003051758,216.100006103516,217.240005493164,62787500,190.039733886719
"897","SPY",2016-07-25,217,217.059997558594,215.970001220703,216.649993896484,55873100,189.523590087891
"898","SPY",2016-07-26,216.529998779297,217.169998168945,215.759994506836,216.75,70080500,189.611099243164
"899","SPY",2016-07-27,217.190002441406,217.270004272461,215.619995117188,216.520004272461,84083900,189.409866333008
"900","SPY",2016-07-28,216.289993286133,217.110000610352,215.75,216.770004272461,65035700,189.628601074219
"901","SPY",2016-07-29,216.460006713867,217.539993286133,216.130004882812,217.119995117188,79519400,189.934753417969
"902","SPY",2016-08-01,217.190002441406,217.649993896484,216.410003662109,216.940002441406,73311400,189.777297973633
"903","SPY",2016-08-02,216.649993896484,216.830001831055,214.570007324219,215.550003051758,92295500,188.561340332031
"904","SPY",2016-08-03,215.479995727539,216.25,215.130004882812,216.179992675781,53993600,189.112426757812
"905","SPY",2016-08-04,216.309997558594,216.779998779297,214.25,216.410003662109,46585500,189.313690185547
"906","SPY",2016-08-05,216.410003662109,218.229995727539,216.410003662109,218.179992675781,71892200,190.862060546875
"907","SPY",2016-08-08,218.399993896484,218.520004272461,217.740005493164,218.050003051758,39906500,190.748306274414
"908","SPY",2016-08-09,218.130004882812,218.759994506836,217.800003051758,218.179992675781,51251700,190.862060546875
"909","SPY",2016-08-10,218.309997558594,218.399993896484,217.229995727539,217.639999389648,57941100,190.389678955078
"910","SPY",2016-08-11,218.259994506836,218.940002441406,217.949996948242,218.649993896484,72504300,191.273193359375
"911","SPY",2016-08-12,218.289993286133,218.710006713867,217.990005493164,218.460006713867,61313500,191.106994628906
"912","SPY",2016-08-15,218.889999389648,219.5,218.880004882812,219.089996337891,49813500,191.658096313477
"913","SPY",2016-08-16,218.600006103516,218.679992675781,217.960006713867,217.960006713867,53213600,190.66960144043
"914","SPY",2016-08-17,218,218.529998779297,217.020004272461,218.369995117188,75134300,191.028244018555
"915","SPY",2016-08-18,218.339996337891,218.899993896484,218.210006713867,218.860000610352,52989300,191.456939697266
"916","SPY",2016-08-19,218.309997558594,218.75,217.740005493164,218.539993286133,75443000,191.176940917969
"917","SPY",2016-08-22,218.259994506836,218.800003051758,217.830001831055,218.529998779297,61368800,191.168182373047
"918","SPY",2016-08-23,219.25,219.600006103516,218.899993896484,218.970001220703,53399200,191.553115844727
"919","SPY",2016-08-24,218.800003051758,218.910003662109,217.360000610352,217.850006103516,71728900,190.573364257812
"920","SPY",2016-08-25,217.399993896484,218.190002441406,217.220001220703,217.699996948242,69224800,190.442138671875
"921","SPY",2016-08-26,217.919998168945,219.119995117188,216.25,217.289993286133,122506300,190.083480834961
"922","SPY",2016-08-29,217.440002441406,218.669998168945,217.399993896484,218.360000610352,70502200,191.019500732422
"923","SPY",2016-08-30,218.259994506836,218.589996337891,217.350006103516,218,58114500,190.704544067383
"924","SPY",2016-08-31,217.610000610352,217.75,216.470001220703,217.380004882812,85269500,190.162246704102
"925","SPY",2016-09-01,217.369995117188,217.729995727539,216.029998779297,217.389999389648,97844200,190.170928955078
"926","SPY",2016-09-02,218.389999389648,218.869995117188,217.699996948242,218.369995117188,79293900,191.028244018555
"927","SPY",2016-09-06,218.699996948242,219.119995117188,217.860000610352,219.029998779297,56702100,191.60563659668
"928","SPY",2016-09-07,218.839996337891,219.220001220703,218.300003051758,219.009994506836,76554900,191.588088989258
"929","SPY",2016-09-08,218.619995117188,218.940002441406,218.149993896484,218.509994506836,74102900,191.150726318359
"930","SPY",2016-09-09,216.970001220703,217.029998779297,213.25,213.279998779297,221589100,186.575546264648
"931","SPY",2016-09-12,212.389999389648,216.809997558594,212.309997558594,216.339996337891,168110900,189.252410888672
"932","SPY",2016-09-13,214.839996337891,215.149993896484,212.5,213.229995727539,182828800,186.531829833984
"933","SPY",2016-09-14,213.289993286133,214.699996948242,212.5,213.149993896484,134185500,186.461822509766
"934","SPY",2016-09-15,212.960006713867,215.729995727539,212.75,215.279998779297,134427900,188.325134277344
"935","SPY",2016-09-16,213.479995727539,213.690002441406,212.570007324219,213.369995117188,155236400,187.597122192383
"936","SPY",2016-09-19,214.130004882812,214.880004882812,213.029998779297,213.410003662109,80250500,187.632339477539
"937","SPY",2016-09-20,214.410003662109,214.589996337891,213.380004882812,213.419998168945,69665300,187.641082763672
"938","SPY",2016-09-21,214.240005493164,216.029998779297,213.440002441406,215.820007324219,110284400,189.751235961914
"939","SPY",2016-09-22,217,217.529998779297,216.710006713867,217.179992675781,76678700,190.946929931641
"940","SPY",2016-09-23,216.720001220703,216.880004882812,215.880004882812,215.990005493164,73630900,189.900695800781
"941","SPY",2016-09-26,215.020004272461,215.229995727539,214.009994506836,214.240005493164,89827300,188.362091064453
"942","SPY",2016-09-27,214.050003051758,215.679992675781,213.619995117188,215.570007324219,78494800,189.53141784668
"943","SPY",2016-09-28,215.830001831055,216.820007324219,214.710006713867,216.639999389648,87411000,190.47216796875
"944","SPY",2016-09-29,216.399993896484,216.869995117188,214.039993286133,214.679992675781,128070600,188.748931884766
"945","SPY",2016-09-30,215.649993896484,217.119995117188,215.360000610352,216.300003051758,117202900,190.173233032227
"946","SPY",2016-10-03,215.820007324219,216.039993286133,215.039993286133,215.779998779297,83512100,189.716079711914
"947","SPY",2016-10-04,215.910003662109,216.169998168945,213.990005493164,214.679992675781,119948100,188.748931884766
"948","SPY",2016-10-05,215.410003662109,216.130004882812,215.330001831055,215.630004882812,72816000,189.584182739258
"949","SPY",2016-10-06,215.369995117188,216.039993286133,214.740005493164,215.779998779297,62927400,189.716079711914
"950","SPY",2016-10-07,216.100006103516,216.300003051758,214.190002441406,215.039993286133,89788300,189.0654296875
"951","SPY",2016-10-10,216.160003662109,216.699996948242,215.990005493164,216.160003662109,51855000,190.050170898438
"952","SPY",2016-10-11,215.660003662109,215.740005493164,212.580001831055,213.429992675781,130367400,187.64990234375
"953","SPY",2016-10-12,213.589996337891,214.320007324219,213.009994506836,213.710006713867,73866100,187.896072387695
"954","SPY",2016-10-13,212.160003662109,213.589996337891,211.210006713867,213.009994506836,101357000,187.280639648438
"955","SPY",2016-10-14,214.149993896484,214.690002441406,213.029998779297,213.119995117188,93346200,187.377349853516
"956","SPY",2016-10-17,213.089996337891,213.389999389648,212.169998168945,212.380004882812,58275700,186.726715087891
"957","SPY",2016-10-18,214.240005493164,214.309997558594,213.270004272461,213.710006713867,76869700,187.896072387695
"958","SPY",2016-10-19,214.020004272461,214.639999389648,213.600006103516,214.279998779297,66519200,188.397232055664
"959","SPY",2016-10-20,213.869995117188,214.529998779297,213.110000610352,213.880004882812,73639800,188.04557800293
"960","SPY",2016-10-21,213.880004882812,214.080001831055,212.759994506836,213.979995727539,89089100,188.133438110352
"961","SPY",2016-10-24,215,215.320007324219,214.479995727539,214.889999389648,60146600,188.933547973633
"962","SPY",2016-10-25,214.679992675781,214.979995727539,213.979995727539,214.169998168945,66542300,188.300491333008
"963","SPY",2016-10-26,213.210006713867,214.419998168945,212.929992675781,213.740005493164,75705500,187.922454833984
"964","SPY",2016-10-27,214.580001831055,214.619995117188,213.080001831055,213.169998168945,77220200,187.421279907227
"965","SPY",2016-10-28,213.139999389648,213.929992675781,211.710006713867,212.539993286133,140623200,186.867401123047
"966","SPY",2016-10-31,212.929992675781,213.190002441406,212.360000610352,212.550003051758,61272500,186.876205444336
"967","SPY",2016-11-01,212.929992675781,212.990005493164,209.600006103516,211.009994506836,122781800,185.522186279297
"968","SPY",2016-11-02,210.649993896484,211.100006103516,209.229995727539,209.740005493164,103330800,184.405609130859
"969","SPY",2016-11-03,209.990005493164,210.240005493164,208.460006713867,208.779998779297,88939300,183.561538696289
"970","SPY",2016-11-04,208.910003662109,209.889999389648,208.380004882812,208.550003051758,109122100,183.359359741211
"971","SPY",2016-11-07,208.550003051758,213.190002441406,208.550003051758,213.149993896484,109794900,187.403701782227
"972","SPY",2016-11-08,212.690002441406,214.770004272461,212.380004882812,214.110000610352,106772100,188.247802734375
"973","SPY",2016-11-09,212.369995117188,217.100006103516,212.339996337891,216.380004882812,258429000,190.243606567383
"974","SPY",2016-11-10,217.300003051758,218.309997558594,215.220001220703,216.919998168945,172113300,190.718353271484
"975","SPY",2016-11-11,216.080001831055,216.699996948242,215.320007324219,216.419998168945,100552700,190.278701782227
"976","SPY",2016-11-14,217.029998779297,217.270004272461,215.720001220703,216.589996337891,94580000,190.428192138672
"977","SPY",2016-11-15,217.039993286133,218.279998779297,216.800003051758,218.279998779297,91652600,191.914047241211
"978","SPY",2016-11-16,217.559997558594,218.139999389648,217.419998168945,217.869995117188,65617700,191.553588867188
"979","SPY",2016-11-17,218.050003051758,219.059997558594,217.919998168945,218.990005493164,69797200,192.538314819336
"980","SPY",2016-11-18,219.070007324219,219.270004272461,218.289993286133,218.5,86265800,192.107482910156
"981","SPY",2016-11-21,219.169998168945,220.179992675781,219,220.149993896484,72402600,193.558166503906
"982","SPY",2016-11-22,220.509994506836,220.789993286133,219.729995727539,220.580001831055,67429000,193.936264038086
"983","SPY",2016-11-23,219.979995727539,220.759994506836,219.75,220.699996948242,56620200,194.041763305664
"984","SPY",2016-11-25,221.100006103516,221.559997558594,221.009994506836,221.520004272461,37872300,194.762741088867
"985","SPY",2016-11-28,221.160003662109,221.479995727539,220.360000610352,220.479995727539,76572500,193.848327636719
"986","SPY",2016-11-29,220.520004272461,221.440002441406,220.169998168945,220.910003662109,69886700,194.22639465332
"987","SPY",2016-11-30,221.630004882812,221.820007324219,220.309997558594,220.380004882812,113291800,193.76042175293
"988","SPY",2016-12-01,220.729995727539,220.729995727539,219.149993896484,219.570007324219,79040500,193.048217773438
"989","SPY",2016-12-02,219.669998168945,220.25,219.259994506836,219.679992675781,74840300,193.144943237305
"990","SPY",2016-12-05,220.649993896484,221.399993896484,220.419998168945,221,67837800,194.305511474609
"991","SPY",2016-12-06,221.220001220703,221.740005493164,220.660003662109,221.699996948242,59877400,194.920989990234
"992","SPY",2016-12-07,221.520004272461,224.669998168945,221.380004882812,224.600006103516,110738100,197.470672607422
"993","SPY",2016-12-08,224.570007324219,225.699996948242,224.259994506836,225.149993896484,99714400,197.954299926758
"994","SPY",2016-12-09,225.410003662109,226.529998779297,225.369995117188,226.509994506836,88005800,199.150009155273
"995","SPY",2016-12-12,226.399993896484,226.960006713867,225.759994506836,226.25,102016100,198.92138671875
"996","SPY",2016-12-13,227.020004272461,228.339996337891,227,227.759994506836,110477500,200.249008178711
"997","SPY",2016-12-14,227.410003662109,228.229995727539,225.369995117188,225.880004882812,142501800,198.596069335938
"998","SPY",2016-12-15,226.160003662109,227.809997558594,225.889999389648,226.809997558594,124972600,199.41374206543
"999","SPY",2016-12-16,226.009994506836,226.080001831055,224.669998168945,225.039993286133,156420200,199.023742675781
"1000","SPY",2016-12-19,225.25,226.020004272461,225.080001831055,225.529998779297,90341100,199.45703125
"1001","SPY",2016-12-20,226.149993896484,226.570007324219,225.880004882812,226.399993896484,89838800,200.226516723633
"1002","SPY",2016-12-21,226.25,226.449996948242,225.770004272461,225.770004272461,67909000,199.669311523438
"1003","SPY",2016-12-22,225.600006103516,225.740005493164,224.919998168945,225.380004882812,56219100,199.324447631836
"1004","SPY",2016-12-23,225.429992675781,225.720001220703,225.210006713867,225.710006713867,36697800,199.616287231445
"1005","SPY",2016-12-27,226.020004272461,226.729995727539,226,226.270004272461,42672500,200.111557006836
"1006","SPY",2016-12-28,226.570007324219,226.589996337891,224.270004272461,224.399993896484,64095000,198.457717895508
"1007","SPY",2016-12-29,224.479995727539,224.889999389648,223.839996337891,224.350006103516,48696100,198.413497924805
"1008","SPY",2016-12-30,224.729995727539,224.830001831055,222.729995727539,223.529998779297,108998300,197.68830871582
"1009","SPY",2017-01-03,225.039993286133,225.830001831055,223.880004882812,225.240005493164,91366500,199.200622558594
"1010","SPY",2017-01-04,225.619995117188,226.75,225.610000610352,226.580001831055,78744400,200.385665893555
"1011","SPY",2017-01-05,226.270004272461,226.580001831055,225.479995727539,226.399993896484,78379000,200.226516723633
"1012","SPY",2017-01-06,226.529998779297,227.75,225.899993896484,227.210006713867,71559900,200.94287109375
"1013","SPY",2017-01-09,226.910003662109,227.070007324219,226.419998168945,226.460006713867,46939700,200.279556274414
"1014","SPY",2017-01-10,226.479995727539,227.449996948242,226.009994506836,226.460006713867,63771900,200.279556274414
"1015","SPY",2017-01-11,226.360000610352,227.100006103516,225.589996337891,227.100006103516,74650000,200.845596313477
"1016","SPY",2017-01-12,226.5,226.75,224.960006713867,226.529998779297,72113200,200.341461181641
"1017","SPY",2017-01-13,226.729995727539,227.399993896484,226.690002441406,227.050003051758,62717900,200.801361083984
"1018","SPY",2017-01-17,226.309997558594,226.779998779297,225.800003051758,226.25,61240800,200.093826293945
"1019","SPY",2017-01-18,226.539993286133,226.800003051758,225.899993896484,226.75,54793300,200.536041259766
"1020","SPY",2017-01-19,226.839996337891,227,225.410003662109,225.910003662109,66608800,199.79313659668
"1021","SPY",2017-01-20,226.699996948242,227.309997558594,225.970001220703,226.740005493164,129168600,200.527160644531
"1022","SPY",2017-01-23,226.740005493164,226.809997558594,225.270004272461,226.149993896484,75061600,200.005447387695
"1023","SPY",2017-01-24,226.399993896484,228.080001831055,226.270004272461,227.600006103516,95555300,201.287796020508
"1024","SPY",2017-01-25,228.699996948242,229.570007324219,228.509994506836,229.570007324219,84437700,203.030029296875
"1025","SPY",2017-01-26,229.399993896484,229.710006713867,229.009994506836,229.330001831055,59970700,202.817749023438
"1026","SPY",2017-01-27,229.419998168945,229.589996337891,228.759994506836,228.970001220703,59711100,202.499389648438
"1027","SPY",2017-01-30,228.169998168945,228.199996948242,226.410003662109,227.550003051758,79737300,201.243591308594
"1028","SPY",2017-01-31,226.979995727539,227.600006103516,226.320007324219,227.529998779297,75880800,201.225875854492
"1029","SPY",2017-02-01,227.529998779297,228.589996337891,226.940002441406,227.619995117188,79117700,201.305435180664
"1030","SPY",2017-02-02,227.619995117188,228.100006103516,226.820007324219,227.770004272461,69657600,201.438171386719
"1031","SPY",2017-02-03,228.820007324219,229.550003051758,228.460006713867,229.339996337891,80563200,202.826629638672
"1032","SPY",2017-02-06,228.869995117188,229.330001831055,228.539993286133,228.929992675781,57790100,202.464004516602
"1033","SPY",2017-02-07,229.380004882812,229.660003662109,228.720001220703,228.940002441406,57931200,202.472885131836
"1034","SPY",2017-02-08,228.940002441406,229.389999389648,228.309997558594,229.240005493164,51566200,202.738159179688
"1035","SPY",2017-02-09,229.240005493164,230.949996948242,229.240005493164,230.600006103516,65955200,203.940963745117
"1036","SPY",2017-02-10,231,231.770004272461,230.619995117188,231.509994506836,66015900,204.745758056641
"1037","SPY",2017-02-13,232.080001831055,233.070007324219,232.050003051758,232.770004272461,55182100,205.860076904297
"1038","SPY",2017-02-14,232.559997558594,233.710006713867,232.160003662109,233.699996948242,71109000,206.682586669922
"1039","SPY",2017-02-15,233.449996948242,235.139999389648,233.389999389648,234.919998168945,86785800,207.76155090332
"1040","SPY",2017-02-16,234.949996948242,235.160003662109,233.850006103516,234.720001220703,84722400,207.584701538086
"1041","SPY",2017-02-17,233.949996948242,235.089996337891,233.929992675781,235.089996337891,77204100,207.911880493164
"1042","SPY",2017-02-21,235.520004272461,236.690002441406,235.509994506836,236.490005493164,88946100,209.150009155273
"1043","SPY",2017-02-22,236.020004272461,236.539993286133,235.830001831055,236.279998779297,62115200,208.964294433594
"1044","SPY",2017-02-23,236.880004882812,236.899993896484,235.559997558594,236.440002441406,74615900,209.105804443359
"1045","SPY",2017-02-24,235.460006713867,236.789993286133,235.410003662109,236.740005493164,82381600,209.371109008789
"1046","SPY",2017-02-27,236.639999389648,237.309997558594,236.350006103516,237.110000610352,56515400,209.698364257812
"1047","SPY",2017-02-28,236.669998168945,236.949996948242,236.020004272461,236.470001220703,96961900,209.132354736328
"1048","SPY",2017-03-01,238.389999389648,240.320007324219,238.369995117188,239.779998779297,149158200,212.059692382812
"1049","SPY",2017-03-02,239.559997558594,239.570007324219,238.210006713867,238.270004272461,70246000,210.724258422852
"1050","SPY",2017-03-03,238.169998168945,238.610000610352,237.729995727539,238.419998168945,81974300,210.856887817383
"1051","SPY",2017-03-06,237.5,238.119995117188,237.009994506836,237.710006713867,55391500,210.228958129883
"1052","SPY",2017-03-07,237.360000610352,237.770004272461,236.759994506836,237,65103700,209.601043701172
"1053","SPY",2017-03-08,237.339996337891,237.639999389648,236.399993896484,236.559997558594,78168800,209.211944580078
"1054","SPY",2017-03-09,236.699996948242,237.240005493164,235.740005493164,236.860000610352,90683900,209.477310180664
"1055","SPY",2017-03-10,237.970001220703,238.020004272461,236.589996337891,237.690002441406,81991700,210.211334228516
"1056","SPY",2017-03-13,237.619995117188,237.860000610352,237.240005493164,237.809997558594,57256800,210.317413330078
"1057","SPY",2017-03-14,237.179992675781,237.240005493164,236.190002441406,236.899993896484,59880800,209.512603759766
"1058","SPY",2017-03-15,237.559997558594,239.440002441406,237.289993286133,238.949996948242,96081800,211.325653076172
"1059","SPY",2017-03-16,239.110000610352,239.199996948242,238.100006103516,238.479995727539,78344000,210.90998840332
"1060","SPY",2017-03-17,237.75,237.970001220703,237.029998779297,237.029998779297,89002100,210.539596557617
"1061","SPY",2017-03-20,237.029998779297,237.360000610352,236.320007324219,236.770004272461,52537000,210.308609008789
"1062","SPY",2017-03-21,237.470001220703,237.610000610352,233.580001831055,233.729995727539,131809300,207.608367919922
"1063","SPY",2017-03-22,233.770004272461,234.610000610352,233.050003051758,234.279998779297,97569200,208.096908569336
"1064","SPY",2017-03-23,234.279998779297,235.339996337891,233.600006103516,234.029998779297,100410300,207.874847412109
"1065","SPY",2017-03-24,234.380004882812,235.039993286133,232.960006713867,233.860000610352,112504900,207.723892211914
"1066","SPY",2017-03-27,231.929992675781,233.919998168945,231.610000610352,233.619995117188,87454500,207.510696411133
"1067","SPY",2017-03-28,233.270004272461,235.809997558594,233.139999389648,235.320007324219,93483900,209.020690917969
"1068","SPY",2017-03-29,234.990005493164,235.809997558594,234.729995727539,235.539993286133,61950400,209.216064453125
"1069","SPY",2017-03-30,235.470001220703,236.520004272461,235.270004272461,236.289993286133,56737900,209.882263183594
"1070","SPY",2017-03-31,235.899993896484,236.509994506836,235.679992675781,235.740005493164,73733100,209.393737792969
"1071","SPY",2017-04-03,235.800003051758,236.029998779297,233.910003662109,235.330001831055,85546500,209.029571533203
"1072","SPY",2017-04-04,235,235.580001831055,234.559997558594,235.479995727539,56466200,209.162780761719
